ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,in,out
2020-02-25 11:50:58,2020-02-25 11:53:03,125.39,40.74.49.80,217.15.20.194,443,64776,TCP,  0x52,0,2,12,6452,4,1
2020-02-25 11:50:57,2020-02-25 11:53:04,127.07,40.90.22.188,217.15.20.194,443,64767,TCP,  0x52,0,2,19,8924,4,1
2020-02-25 11:52:53,2020-02-25 11:53:04,10.86,192.168.250.50,77.111.247.41,54359,443,TCP,....S.,0,0,35,23726,1,4
2020-02-25 11:52:56,2020-02-25 11:53:04,7.86,77.111.247.41,217.15.20.194,443,54359,TCP,.A..S.,0,0,30,4290,4,1
2020-02-25 11:50:57,2020-02-25 11:53:05,128.67,13.107.3.128,217.15.20.194,443,64772,TCP,  0x52,0,2,56,44744,4,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.41,17.253.38.125,65527,123,UDP,......,0,0,2,152,1,4
2020-02-25 11:53:06,2020-02-25 11:53:06,0,17.253.38.125,217.15.20.194,123,65527,UDP,......,0,0,2,152,4,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.41,17.253.54.253,61598,123,UDP,......,0,0,2,152,1,4
2020-02-25 11:53:06,2020-02-25 11:53:06,0,17.253.54.253,217.15.20.194,123,61598,UDP,......,0,0,2,152,4,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.41,17.253.54.123,52834,123,UDP,......,0,0,2,152,1,4
2020-02-25 11:53:06,2020-02-25 11:53:06,0,17.253.54.123,217.15.20.194,123,52834,UDP,......,0,0,2,152,4,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.41,80.254.145.118,64837,80,TCP,  0xc2,0,0,12,595,1,4
2020-02-25 11:53:06,2020-02-25 11:53:06,0,80.254.145.118,217.15.20.194,80,64837,TCP,.A..S.,0,0,13,12327,4,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.3,192.168.250.1,47177,53,UDP,......,0,0,2,142,1,0
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.1,192.168.250.3,53,47177,UDP,......,0,0,2,322,0,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.3,192.168.250.1,26480,53,UDP,......,0,0,2,124,1,0
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.1,192.168.250.3,53,26480,UDP,......,0,0,2,124,0,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.3,192.168.250.1,53469,53,UDP,......,0,0,2,140,1,0
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.1,192.168.250.3,53,53469,UDP,......,0,0,2,140,0,1
2020-02-25 11:53:06,2020-02-25 11:53:06,0,192.168.250.41,80.254.145.118,64838,80,TCP,  0xc2,0,0,7,402,1,4
2020-02-25 11:53:06,2020-02-25 11:53:06,0,80.254.145.118,217.15.20.194,80,64838,TCP,.A..S.,0,0,6,637,4,1
2020-02-25 11:50:57,2020-02-25 11:53:06,129.61,192.168.250.41,13.107.3.128,64772,443,TCP,  0xc2,0,0,47,6103,1,4
2020-02-25 11:51:38,2020-02-25 11:53:06,88.44,192.168.250.41,95.100.189.68,64800,443,TCP,  0xc2,0,0,18,1797,1,4
2020-02-25 11:51:38,2020-02-25 11:53:06,88.44,192.168.250.41,95.100.189.68,64799,443,TCP,  0xc2,0,0,18,1797,1,4
2020-02-25 11:51:38,2020-02-25 11:53:06,88.44,192.168.250.41,95.100.189.68,64801,443,TCP,  0xc2,0,0,18,1797,1,4
2020-02-25 11:51:38,2020-02-25 11:53:06,88.45,95.100.189.68,217.15.20.194,443,64800,TCP,  0x52,0,0,13,6825,4,1
2020-02-25 11:51:38,2020-02-25 11:53:06,88.45,95.100.189.68,217.15.20.194,443,64799,TCP,  0x52,0,0,13,6825,4,1
2020-02-25 11:51:38,2020-02-25 11:53:06,88.44,95.100.189.68,217.15.20.194,443,64801,TCP,  0x52,0,0,13,6825,4,1
2020-02-25 11:51:38,2020-02-25 11:53:06,88.5,192.168.250.41,104.76.38.94,64798,443,TCP,  0xc2,0,0,19,1887,1,4
2020-02-25 11:51:38,2020-02-25 11:53:06,88.5,104.76.38.94,217.15.20.194,443,64798,TCP,  0x52,0,0,16,10409,4,1
2020-02-25 11:53:07,2020-02-25 11:53:07,0,192.168.250.41,17.253.38.125,58230,123,UDP,......,0,0,2,152,1,4
2020-02-25 11:53:07,2020-02-25 11:53:07,0,17.253.38.125,217.15.20.194,123,58230,UDP,......,0,0,2,152,4,1
2020-02-25 11:53:07,2020-02-25 11:53:07,0,192.168.250.41,17.253.54.253,50807,123,UDP,......,0,0,2,152,1,4
2020-02-25 11:53:07,2020-02-25 11:53:07,0,17.253.54.253,217.15.20.194,123,50807,UDP,......,0,0,2,152,4,1
2020-02-25 11:53:07,2020-02-25 11:53:07,0,192.168.250.41,17.253.54.123,58642,123,UDP,......,0,0,2,152,1,4
2020-02-25 11:53:07,2020-02-25 11:53:07,0,17.253.54.123,217.15.20.194,123,58642,UDP,......,0,0,2,152,4,1
2020-02-25 11:51:39,2020-02-25 11:53:07,88.03,13.83.65.43,217.15.20.194,443,64803,TCP,  0x52,0,2,20,10036,4,1
2020-02-25 11:53:08,2020-02-25 11:53:08,0,192.168.250.62,192.168.250.1,40862,123,UDP,......,0,16,2,152,1,0
2020-02-25 11:53:08,2020-02-25 11:53:08,0,192.168.250.1,192.168.250.62,123,40862,UDP,......,0,184,2,152,0,1
2020-02-25 11:51:01,2020-02-25 11:53:08,127.58,52.114.32.24,217.15.20.194,443,64783,TCP,  0x52,0,2,13,7291,4,1
2020-02-25 11:52:55,2020-02-25 11:53:10,15.02,192.168.250.3,192.168.0.4,27158,26368,TCP,....S.,0,0,6,360,1,4
2020-02-25 11:52:55,2020-02-25 11:53:10,15.02,192.168.250.3,172.17.23.194,9697,32946,TCP,....S.,0,0,6,360,1,4
2020-02-25 11:53:11,2020-02-25 11:53:11,0,192.168.250.41,80.254.145.118,64840,80,TCP,  0xc2,0,0,11,555,1,4
2020-02-25 11:53:11,2020-02-25 11:53:11,0,80.254.145.118,217.15.20.194,80,64840,TCP,.A..S.,0,0,13,12327,4,1
2020-02-25 11:53:11,2020-02-25 11:53:11,0,192.168.250.41,80.254.145.118,64841,80,TCP,  0xc2,0,0,7,402,1,4
2020-02-25 11:53:11,2020-02-25 11:53:11,0,80.254.145.118,217.15.20.194,80,64841,TCP,.A..S.,0,0,6,637,4,1
2020-02-25 11:53:13,2020-02-25 11:53:13,0,34.201.100.14,217.15.20.194,47992,443,TCP,....S.,0,0,12,1357,4,1
2020-02-25 11:53:13,2020-02-25 11:53:13,0,192.168.250.3,34.201.100.14,443,47992,TCP,.A..S.,0,0,14,10797,1,4
2020-02-25 11:53:13,2020-02-25 11:53:13,0,34.201.100.14,217.15.20.194,48140,443,TCP,....S.,0,0,9,854,4,1
2020-02-25 11:53:13,2020-02-25 11:53:13,0,192.168.250.3,34.201.100.14,443,48140,TCP,.A..S.,0,0,8,3665,1,4
2020-02-25 11:53:15,2020-02-25 11:53:15,0,34.201.100.14,217.15.20.194,48886,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:15,2020-02-25 11:53:15,0,192.168.250.3,34.201.100.14,443,48886,TCP,.A..S.,0,0,4,224,1,4
2020-02-25 11:53:15,2020-02-25 11:53:15,0,34.201.100.14,217.15.20.194,48962,443,TCP,....S.,0,0,6,565,4,1
2020-02-25 11:53:15,2020-02-25 11:53:15,0,192.168.250.3,34.201.100.14,443,48962,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:15,2020-02-25 11:53:15,0,34.201.100.14,217.15.20.194,49178,443,TCP,....S.,0,0,6,565,4,1
2020-02-25 11:53:15,2020-02-25 11:53:15,0,192.168.250.3,34.201.100.14,443,49178,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:15,2020-02-25 11:53:15,0,34.201.100.14,217.15.20.194,49450,443,TCP,....S.,0,0,9,894,4,1
2020-02-25 11:53:15,2020-02-25 11:53:15,0,192.168.250.3,34.201.100.14,443,49450,TCP,.A..S.,0,0,8,3681,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,49706,443,TCP,....S.,0,0,10,988,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,49706,TCP,.A..S.,0,0,8,3681,1,4
2020-02-25 11:53:01,2020-02-25 11:53:16,15.02,192.168.250.3,192.168.0.4,27164,26368,TCP,....S.,0,0,6,360,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,49922,443,TCP,....S.,0,0,10,942,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,49922,TCP,.A..S.,0,0,8,3486,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,49924,443,TCP,....S.,0,0,9,890,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,49924,TCP,.A..S.,0,0,8,3486,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,49916,443,TCP,....S.,0,0,9,890,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,49920,443,TCP,....S.,0,0,10,942,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,49916,TCP,.A..S.,0,0,8,3486,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,49920,TCP,.A..S.,0,0,8,3486,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,49926,443,TCP,....S.,0,0,10,942,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,49926,TCP,.A..S.,0,0,8,3486,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,50168,443,TCP,....S.,0,0,8,795,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,50168,TCP,.A..S.,0,0,5,413,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,50172,443,TCP,....S.,0,0,8,795,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,50172,TCP,.A..S.,0,0,5,413,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,50188,443,TCP,....S.,0,0,8,795,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,50188,TCP,.A..S.,0,0,5,413,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,50174,443,TCP,....S.,0,0,8,795,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,50174,TCP,.A..S.,0,0,5,413,1,4
2020-02-25 11:53:16,2020-02-25 11:53:16,0,34.201.100.14,217.15.20.194,50198,443,TCP,....S.,0,0,8,795,4,1
2020-02-25 11:53:16,2020-02-25 11:53:16,0,192.168.250.3,34.201.100.14,443,50198,TCP,.A..S.,0,0,5,413,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50492,443,TCP,....S.,0,0,10,946,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50492,TCP,.A..S.,0,0,8,3681,1,4
2020-02-25 11:53:02,2020-02-25 11:53:17,15.03,192.168.250.3,192.168.0.4,27165,26368,TCP,....S.,0,0,6,360,1,4
2020-02-25 11:53:02,2020-02-25 11:53:17,15.03,192.168.250.3,172.17.23.194,9704,32946,TCP,....S.,0,0,6,360,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.68,192.168.250.1,41238,53,UDP,......,0,0,2,150,1,0
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.1,192.168.250.68,53,41238,UDP,......,0,0,2,438,0,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50796,443,TCP,....S.,0,0,8,1007,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50796,TCP,.A..S.,0,0,5,413,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.27,192.168.250.1,62102,53,UDP,......,0,0,2,200,1,0
2020-02-25 11:53:06,2020-02-25 11:53:17,11.2,92.118.38.58,217.15.20.194,8132,25,TCP,....S.,0,0,18,1031,4,1
2020-02-25 11:53:06,2020-02-25 11:53:17,11.2,192.168.250.3,92.118.38.58,25,8132,TCP,.A..S.,0,0,12,972,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.1,192.168.250.27,53,62102,UDP,......,0,0,2,1076,0,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.27,192.168.250.1,64230,53,TCP,....S.,0,0,7,378,1,0
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.1,192.168.250.27,53,64230,TCP,.A..S.,0,0,6,1526,0,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50946,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50946,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50950,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50950,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50958,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50964,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50958,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50964,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50968,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50968,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50954,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50954,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50962,443,TCP,....S.,0,0,6,454,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50962,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50970,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50970,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50960,443,TCP,....S.,0,0,12,1141,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50960,TCP,.A..S.,0,0,21,21760,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,50966,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,50966,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51012,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51012,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51014,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51014,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51020,443,TCP,....S.,0,0,13,1345,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51020,TCP,.A..S.,0,0,21,22202,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51018,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51018,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51016,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51016,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51026,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51024,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51026,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51024,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:17,2020-02-25 11:53:17,0,34.201.100.14,217.15.20.194,51028,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:17,2020-02-25 11:53:17,0,192.168.250.3,34.201.100.14,443,51028,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51076,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51076,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51080,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51080,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51086,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51086,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51084,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51084,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51088,443,TCP,....S.,0,0,6,454,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51088,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,40.97.143.130,217.15.20.194,443,64233,TCP,.A..S.,0,0,8,4865,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51148,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51148,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51150,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51150,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51152,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51152,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51228,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51228,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51226,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51218,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51226,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51218,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51220,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51220,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51234,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51234,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51238,443,TCP,....S.,0,0,6,454,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51238,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51240,443,TCP,....S.,0,0,6,454,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51240,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51300,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51300,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51338,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51338,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51340,443,TCP,....S.,0,0,12,1293,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51340,TCP,.A..S.,0,0,20,21364,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51346,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51346,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51344,443,TCP,....S.,0,0,6,414,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51344,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51352,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51352,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.68,35.224.99.156,55740,80,TCP,....S.,0,0,6,415,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.27,192.168.250.1,54877,53,UDP,......,0,0,2,132,1,0
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51390,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51390,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.1,192.168.250.27,53,54877,UDP,......,0,0,2,998,0,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51416,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51416,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51430,443,TCP,....S.,0,0,12,1141,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51430,TCP,.A..S.,0,0,21,21760,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51432,443,TCP,....S.,0,0,6,454,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51432,TCP,.A..S.,0,0,6,335,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51434,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51434,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51440,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51440,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51438,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51438,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51454,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51454,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,35.224.99.156,217.15.20.194,80,55740,TCP,.A..S.,0,0,6,476,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51492,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51492,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,34.201.100.14,217.15.20.194,51502,443,TCP,....S.,0,0,5,276,4,1
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.3,34.201.100.14,443,51502,TCP,.A..S.,0,0,3,172,1,4
2020-02-25 11:53:18,2020-02-25 11:53:18,0,192.168.250.27,192.168.250.1,50334,53,UDP,......,0,0,2,126,1,0
